event_id,processing_status,pre_event_status,post_event_status,is_real_cdse_data,processing_timestamp,error_category
FIRMS_TN_0180,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T16:34:59Z,CLOUD_REJECTED
FIRMS_TN_0181,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T16:35:04Z,CLOUD_REJECTED
FIRMS_TN_0182,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T16:35:08Z,CLOUD_REJECTED
FIRMS_TN_0183,PARTIAL_POST_ONLY,MISSING_PRODUCT,REAL_CDSE_SUCCESS,True,2026-09-05T16:35:13Z,
FIRMS_TN_0184,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T16:35:18Z,CLOUD_REJECTED
FIRMS_TN_0185,PARTIAL_POST_ONLY,MISSING_PRODUCT,REAL_CDSE_SUCCESS,True,2026-09-05T16:35:23Z,
FIRMS_TN_0186,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T16:35:28Z,CLOUD_REJECTED
FIRMS_TN_0187,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T16:35:34Z,CLOUD_REJECTED
FIRMS_TN_0188,PARTIAL_POST_ONLY,MISSING_PRODUCT,REAL_CDSE_SUCCESS,True,2026-09-05T16:35:38Z,
FIRMS_TN_0189,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T16:35:45Z,CLOUD_REJECTED
FIRMS_TN_0190,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T16:35:50Z,CLOUD_REJECTED
FIRMS_TN_0191,PARTIAL_POST_ONLY,MISSING_PRODUCT,REAL_CDSE_SUCCESS,True,2026-09-05T16:35:56Z,
FIRMS_TN_0192,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T16:36:03Z,
FIRMS_TN_0193,PARTIAL_POST_ONLY,MISSING_PRODUCT,REAL_CDSE_SUCCESS,True,2026-09-05T16:36:09Z,
FIRMS_TN_0194,PARTIAL_POST_ONLY,MISSING_PRODUCT,REAL_CDSE_SUCCESS,True,2026-09-05T16:36:15Z,
FIRMS_TN_0195,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T16:36:19Z,CLOUD_REJECTED
FIRMS_TN_0196,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T16:36:23Z,CLOUD_REJECTED
FIRMS_TN_0197,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T16:36:28Z,CLOUD_REJECTED
FIRMS_TN_0198,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T16:36:32Z,
FIRMS_TN_0199,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T16:36:37Z,CLOUD_REJECTED
FIRMS_TN_0200,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T16:36:43Z,
FIRMS_TN_0201,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T16:36:48Z,
FIRMS_TN_0202,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T16:36:54Z,
FIRMS_TN_0203,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,CLOUD_REJECTED,True,2026-09-05T16:36:58Z,
FIRMS_TN_0204,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,CLOUD_REJECTED,True,2026-09-05T16:37:06Z,
FIRMS_TN_0205,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T16:37:13Z,CLOUD_REJECTED
FIRMS_TN_0206,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T16:37:18Z,CLOUD_REJECTED
FIRMS_TN_0207,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T16:37:26Z,
FIRMS_TN_0208,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T16:37:31Z,
FIRMS_TN_0209,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T16:37:35Z,CLOUD_REJECTED
FIRMS_TN_0210,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T16:37:40Z,
FIRMS_TN_0211,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T16:37:45Z,
FIRMS_TN_0212,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T16:37:50Z,CLOUD_REJECTED
FIRMS_TN_0213,PARTIAL_POST_ONLY,MISSING_PRODUCT,REAL_CDSE_SUCCESS,True,2026-09-05T16:37:54Z,
FIRMS_TN_0214,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T16:37:58Z,
FIRMS_TN_0215,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T16:38:01Z,
FIRMS_TN_0216,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T16:38:06Z,CLOUD_REJECTED
FIRMS_TN_0217,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T16:38:11Z,CLOUD_REJECTED
FIRMS_TN_0218,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T16:38:17Z,
FIRMS_TN_0219,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T16:38:22Z,
FIRMS_TN_0220,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T16:38:26Z,CLOUD_REJECTED
FIRMS_TN_0221,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T16:38:31Z,
FIRMS_TN_0222,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T16:38:36Z,CLOUD_REJECTED
FIRMS_TN_0223,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T16:38:40Z,
FIRMS_TN_0224,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T16:38:46Z,
FIRMS_TN_0225,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T16:38:51Z,
FIRMS_TN_0226,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T16:38:55Z,
FIRMS_TN_0227,PARTIAL_POST_ONLY,MISSING_PRODUCT,REAL_CDSE_SUCCESS,True,2026-09-05T16:39:00Z,
FIRMS_TN_0228,PARTIAL_POST_ONLY,MISSING_PRODUCT,REAL_CDSE_SUCCESS,True,2026-09-05T16:39:05Z,
FIRMS_TN_0229,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T16:39:10Z,
FIRMS_TN_0230,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T16:39:14Z,
FIRMS_TN_0231,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,CLOUD_REJECTED,True,2026-09-05T16:39:20Z,
FIRMS_TN_0232,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T16:39:25Z,CLOUD_REJECTED
FIRMS_TN_0233,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T16:39:31Z,
FIRMS_TN_0234,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T16:39:35Z,CLOUD_REJECTED
FIRMS_TN_0235,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T16:39:38Z,CLOUD_REJECTED
FIRMS_TN_0236,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T16:39:42Z,CLOUD_REJECTED
FIRMS_TN_0237,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T16:39:47Z,CLOUD_REJECTED
FIRMS_TN_0238,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T16:39:51Z,
FIRMS_TN_0239,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T16:39:56Z,
FIRMS_TN_0240,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T16:39:59Z,
FIRMS_TN_0241,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,CLOUD_REJECTED,True,2026-09-05T16:40:04Z,
FIRMS_TN_0242,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T16:40:09Z,CLOUD_REJECTED
FIRMS_TN_0243,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,CLOUD_REJECTED,True,2026-09-05T16:40:13Z,
FIRMS_TN_0244,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,CLOUD_REJECTED,True,2026-09-05T16:40:19Z,
FIRMS_TN_0245,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,CLOUD_REJECTED,True,2026-09-05T16:40:23Z,
FIRMS_TN_0246,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T16:40:27Z,
FIRMS_TN_0247,PARTIAL_POST_ONLY,MISSING_PRODUCT,REAL_CDSE_SUCCESS,True,2026-09-05T16:40:33Z,
FIRMS_TN_0248,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T16:40:37Z,CLOUD_REJECTED
FIRMS_TN_0249,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T16:40:45Z,CLOUD_REJECTED
FIRMS_TN_0250,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,CLOUD_REJECTED,True,2026-09-05T16:40:51Z,
FIRMS_TN_0251,PARTIAL_POST_ONLY,MISSING_PRODUCT,REAL_CDSE_SUCCESS,True,2026-09-05T16:40:54Z,
FIRMS_TN_0252,MISSING_PRODUCT,MISSING_PRODUCT,MISSING_PRODUCT,False,2026-09-05T16:40:58Z,MISSING_PRODUCT
FIRMS_TN_0253,MISSING_PRODUCT,MISSING_PRODUCT,MISSING_PRODUCT,False,2026-09-05T16:41:03Z,MISSING_PRODUCT
FIRMS_TN_0254,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T16:41:09Z,
FIRMS_TN_0255,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T16:41:15Z,CLOUD_REJECTED
FIRMS_TN_0256,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T16:41:21Z,
FIRMS_TN_0257,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T16:41:26Z,
FIRMS_TN_0258,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T16:41:29Z,
FIRMS_TN_0259,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T16:41:34Z,
FIRMS_TN_0260,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T16:41:38Z,
FIRMS_TN_0261,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T16:41:42Z,
FIRMS_TN_0262,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T16:41:45Z,
FIRMS_TN_0263,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T16:41:48Z,CLOUD_REJECTED
FIRMS_TN_0264,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T16:41:52Z,
FIRMS_TN_0265,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T16:41:56Z,
FIRMS_TN_0266,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T16:42:01Z,
FIRMS_TN_0267,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T16:42:06Z,
FIRMS_TN_0268,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,CLOUD_REJECTED,True,2026-09-05T16:42:11Z,
FIRMS_TN_0269,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T16:42:16Z,CLOUD_REJECTED
FIRMS_TN_0270,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T16:42:21Z,
FIRMS_TN_0271,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T16:42:30Z,CLOUD_REJECTED
FIRMS_TN_0272,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T16:42:34Z,CLOUD_REJECTED
FIRMS_TN_0273,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T16:42:38Z,CLOUD_REJECTED
FIRMS_TN_0274,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T16:42:42Z,CLOUD_REJECTED
FIRMS_TN_0275,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,CLOUD_REJECTED,True,2026-09-05T16:42:46Z,
FIRMS_TN_0276,PARTIAL_POST_ONLY,MISSING_PRODUCT,REAL_CDSE_SUCCESS,True,2026-09-05T16:42:50Z,
FIRMS_TN_0277,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T16:42:54Z,CLOUD_REJECTED
FIRMS_TN_0278,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T16:42:58Z,
FIRMS_TN_0279,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T16:43:02Z,
FIRMS_TN_0280,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T16:43:08Z,
FIRMS_TN_0281,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T16:43:13Z,CLOUD_REJECTED
FIRMS_TN_0282,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T16:43:17Z,CLOUD_REJECTED
FIRMS_TN_0283,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T16:43:23Z,CLOUD_REJECTED
FIRMS_TN_0284,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T16:43:27Z,
FIRMS_TN_0285,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T16:43:29Z,
FIRMS_TN_0286,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T16:43:34Z,
FIRMS_TN_0287,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T16:43:39Z,
FIRMS_TN_0288,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T16:43:42Z,CLOUD_REJECTED
FIRMS_TN_0289,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T16:43:45Z,
FIRMS_TN_0290,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T16:43:50Z,CLOUD_REJECTED
FIRMS_TN_0291,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T16:43:54Z,CLOUD_REJECTED
FIRMS_TN_0292,PARTIAL_POST_ONLY,MISSING_PRODUCT,REAL_CDSE_SUCCESS,True,2026-09-05T16:43:58Z,
FIRMS_TN_0293,PARTIAL_POST_ONLY,MISSING_PRODUCT,REAL_CDSE_SUCCESS,True,2026-09-05T16:44:02Z,
FIRMS_TN_0294,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T16:44:06Z,
FIRMS_TN_0295,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T16:44:09Z,CLOUD_REJECTED
FIRMS_TN_0296,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T16:44:13Z,
FIRMS_TN_0297,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T16:44:17Z,
FIRMS_TN_0298,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T16:44:21Z,
FIRMS_TN_0299,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T16:44:26Z,
FIRMS_TN_0300,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,CLOUD_REJECTED,True,2026-09-05T16:44:32Z,
FIRMS_TN_0301,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T16:44:35Z,
FIRMS_TN_0302,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T16:44:40Z,CLOUD_REJECTED
FIRMS_TN_0303,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T16:44:44Z,CLOUD_REJECTED
FIRMS_TN_0304,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T16:44:48Z,
FIRMS_TN_0305,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T16:44:53Z,
FIRMS_TN_0306,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T16:44:59Z,CLOUD_REJECTED
FIRMS_TN_0307,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T16:45:04Z,CLOUD_REJECTED
FIRMS_TN_0308,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T16:45:08Z,CLOUD_REJECTED
FIRMS_TN_0309,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T16:45:15Z,
FIRMS_TN_0310,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T16:45:22Z,
FIRMS_TN_0311,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T16:45:27Z,
FIRMS_TN_0312,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T16:45:31Z,
FIRMS_TN_0313,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T16:45:36Z,CLOUD_REJECTED
FIRMS_TN_0314,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,CLOUD_REJECTED,True,2026-09-05T16:45:42Z,
FIRMS_TN_0315,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T16:45:47Z,
FIRMS_TN_0316,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T16:45:53Z,CLOUD_REJECTED
FIRMS_TN_0317,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T16:45:58Z,CLOUD_REJECTED
FIRMS_TN_0318,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T16:46:03Z,CLOUD_REJECTED
FIRMS_TN_0319,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T16:46:08Z,CLOUD_REJECTED
FIRMS_TN_0320,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,CLOUD_REJECTED,True,2026-09-05T16:46:13Z,
FIRMS_TN_0321,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,CLOUD_REJECTED,True,2026-09-05T16:46:18Z,
FIRMS_TN_0322,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T16:46:23Z,
FIRMS_TN_0323,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T16:46:28Z,CLOUD_REJECTED
FIRMS_TN_0324,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,CLOUD_REJECTED,True,2026-09-05T16:46:33Z,
FIRMS_TN_0325,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T16:46:38Z,
FIRMS_TN_0326,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T16:46:43Z,CLOUD_REJECTED
FIRMS_TN_0327,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T16:46:49Z,
FIRMS_TN_0328,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T16:46:54Z,
FIRMS_TN_0329,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T16:46:58Z,
FIRMS_TN_0330,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T16:47:05Z,
FIRMS_TN_0331,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T16:47:11Z,
FIRMS_TN_0332,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T16:47:17Z,
FIRMS_TN_0333,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T16:47:20Z,
FIRMS_TN_0334,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T16:47:24Z,CLOUD_REJECTED
FIRMS_TN_0335,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T16:47:29Z,
FIRMS_TN_0336,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T16:47:34Z,
FIRMS_TN_0337,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T16:47:40Z,
FIRMS_TN_0338,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,CLOUD_REJECTED,True,2026-09-05T16:47:48Z,
FIRMS_TN_0339,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T16:47:54Z,
FIRMS_TN_0340,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T16:48:00Z,CLOUD_REJECTED
FIRMS_TN_0341,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T16:48:05Z,CLOUD_REJECTED
FIRMS_TN_0342,MISSING_PRODUCT,MISSING_PRODUCT,MISSING_PRODUCT,False,2026-09-05T16:48:09Z,MISSING_PRODUCT
FIRMS_TN_0343,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T16:48:14Z,
FIRMS_TN_0344,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T16:48:20Z,
FIRMS_TN_0345,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T16:48:25Z,
FIRMS_TN_0346,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T16:48:30Z,CLOUD_REJECTED
FIRMS_TN_0347,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T16:48:35Z,
FIRMS_TN_0348,MISSING_PRODUCT,MISSING_PRODUCT,MISSING_PRODUCT,False,2026-09-05T16:48:39Z,MISSING_PRODUCT
FIRMS_TN_0349,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T16:48:44Z,CLOUD_REJECTED
FIRMS_TN_0350,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,CLOUD_REJECTED,True,2026-09-05T16:48:49Z,
FIRMS_TN_0351,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T16:48:53Z,CLOUD_REJECTED
FIRMS_TN_0352,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T16:48:57Z,
FIRMS_TN_0353,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T16:49:01Z,CLOUD_REJECTED
FIRMS_TN_0354,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T16:49:05Z,CLOUD_REJECTED
FIRMS_TN_0355,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T16:49:09Z,
FIRMS_TN_0356,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T16:49:14Z,CLOUD_REJECTED
FIRMS_TN_0357,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T16:49:18Z,CLOUD_REJECTED
FIRMS_TN_0358,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T16:49:24Z,CLOUD_REJECTED
FIRMS_TN_0359,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T17:45:12Z,CLOUD_REJECTED
FIRMS_TN_0360,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T17:45:15Z,CLOUD_REJECTED
FIRMS_TN_0361,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T17:45:19Z,CLOUD_REJECTED
FIRMS_TN_0362,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T17:45:22Z,CLOUD_REJECTED
FIRMS_TN_0363,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T17:45:26Z,CLOUD_REJECTED
